L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
10,3,7,3,0.0,0.5,10.0,5.0,1.5,26,9,17,0.3462,1.6935,44.0313,37.341,1.483,15.021,-5.3622,-36.3984,12.27,21.4186,-8.8715,"{'sl': 17, 'tp': 9}",24,-0.297,0.462
7,2,7,5,0.05,0.5,5.0,4.0,1.0,30,9,21,0.3,0.9944,29.8307,26.3693,1.4658,10.4305,-3.0497,-25.6908,12.3,19.1427,-7.1599,"{'tp': 9, 'sl': 21}",24,-0.299,0.333
7,2,5,5,0.05,0.5,5.0,4.0,1.0,29,8,21,0.2759,0.8472,24.5698,20.0534,1.3836,11.0767,-3.0497,-29.4048,12.55,19.1427,-7.1599,"{'tp': 8, 'sl': 21}",24,-0.303,0.345
10,3,7,3,0.05,0.0,10.0,5.0,1.5,44,13,31,0.2955,0.5298,23.3133,6.4842,1.153,13.5124,-4.9144,-53.7737,13.09,23.6027,-8.8715,"{'sl': 31, 'tp': 12, 'end': 1}",37,-0.306,0.386
10,3,5,3,0.05,0.5,5.0,5.0,1.0,20,6,14,0.3,1.5014,30.0272,27.7219,1.6463,12.7474,-3.3184,-12.2858,16.0,17.5312,-5.8321,"{'tp': 6, 'sl': 14}",19,-0.319,0.5
7,3,7,3,0.05,0.0,10.0,4.0,2.0,46,20,26,0.4348,0.0423,1.9438,-12.7193,1.0112,8.7594,-6.6632,-44.7894,15.46,14.7756,-11.7953,"{'sl': 26, 'tp': 18, 'end': 2}",37,-0.321,0.5
10,3,5,3,0.05,0.5,5.0,4.0,2.0,20,15,5,0.75,6.4787,129.5748,229.8812,5.3577,10.6206,-5.947,-8.2308,21.6,21.8246,-8.2308,"{'tp': 14, 'sl': 5, 'end': 1}",19,-0.332,0.5
10,2,7,5,0.05,0.0,5.0,6.0,1.5,25,5,20,0.2,1.3593,33.9826,18.388,1.3803,24.6689,-4.4681,-43.5455,23.16,42.2594,-8.3217,"{'tp': 4, 'sl': 20, 'end': 1}",22,-0.333,0.48
7,2,7,5,0.05,0.0,10.0,5.0,1.0,45,10,35,0.2222,0.3979,17.9034,7.0556,1.1607,12.9303,-3.1828,-37.6796,14.27,23.9534,-7.1599,"{'sl': 35, 'tp': 10}",36,-0.34,0.311
10,2,5,5,0.0,0.0,10.0,4.0,2.0,20,9,11,0.45,3.1233,62.4668,63.5523,1.9273,14.426,-6.1243,-27.7156,20.85,28.1396,-8.6379,"{'tp': 8, 'sl': 11, 'end': 1}",20,-0.343,0.5
7,2,5,5,0.05,0.0,10.0,4.0,1.0,42,10,32,0.2381,0.2694,11.3134,3.078,1.1141,11.0492,-3.0993,-34.9997,10.24,19.1427,-7.1599,"{'tp': 10, 'sl': 32}",34,-0.343,0.333
7,2,5,3,0.05,0.0,5.0,5.0,1.5,33,12,21,0.3636,1.8357,60.5796,61.4312,1.6236,13.1442,-4.6262,-33.6623,13.09,17.9926,-8.1166,"{'sl': 21, 'tp': 12}",26,-0.344,0.394
10,3,7,3,0.05,0.0,10.0,4.0,2.0,44,22,22,0.5,2.085,91.738,106.1016,1.6436,10.6493,-6.4793,-26.4049,15.52,21.8246,-11.7953,"{'sl': 22, 'tp': 20, 'end': 2}",37,-0.353,0.477
10,2,7,3,0.05,0.0,10.0,5.0,1.5,48,9,39,0.1875,-1.5547,-74.6238,-59.6342,0.643,14.937,-5.3604,-57.3929,17.06,21.4186,-8.8715,"{'sl': 39, 'tp': 8, 'end': 1}",39,-0.363,0.396
10,3,5,3,0.05,0.5,10.0,6.0,1.5,24,8,16,0.3333,1.2297,29.5125,20.3362,1.3529,14.1432,-5.2271,-31.9307,18.92,21.0575,-8.6981,"{'tp': 7, 'sl': 16, 'end': 1}",22,-0.364,0.25
10,2,7,3,0.05,0.5,10.0,5.0,1.5,47,9,38,0.1915,-1.5372,-72.2475,-58.6516,0.6504,14.937,-5.439,-56.3558,17.4,21.4186,-8.8715,"{'sl': 38, 'tp': 8, 'end': 1}",39,-0.364,0.404
7,2,5,5,0.0,0.0,10.0,6.0,1.5,21,8,13,0.381,4.4128,92.6683,113.5555,2.6204,18.7321,-4.3991,-16.9729,13.14,42.2594,-9.8688,"{'tp': 7, 'sl': 13, 'end': 1}",20,-0.369,0.524
10,2,5,5,0.05,0.0,10.0,4.0,1.0,25,6,19,0.24,1.1066,27.6651,21.4744,1.4325,15.2726,-3.3669,-29.9263,12.0,21.8246,-7.1599,"{'sl': 19, 'tp': 6}",21,-0.388,0.36
10,3,7,3,0.0,0.0,5.0,5.0,1.5,25,9,16,0.36,2.2031,55.0781,58.0588,1.8368,13.4333,-4.1139,-14.8524,12.12,17.5312,-6.2165,"{'sl': 16, 'tp': 9}",23,-0.394,0.44
10,2,5,5,0.05,0.5,10.0,4.0,1.0,22,6,16,0.2727,1.7357,38.1851,35.2094,1.7144,15.2726,-3.3407,-22.0533,11.82,21.8246,-7.1599,"{'sl': 16, 'tp': 6}",18,-0.402,0.364
10,3,7,3,0.05,0.5,10.0,5.0,1.5,38,13,25,0.3421,1.192,45.2945,33.2786,1.3474,13.5124,-5.2146,-50.5868,13.97,23.6027,-8.8715,"{'sl': 25, 'tp': 12, 'end': 1}",33,-0.404,0.342
7,2,5,5,0.0,0.0,10.0,5.0,1.5,21,8,13,0.381,3.2646,68.5559,75.2596,2.1988,15.7181,-4.3991,-19.0163,12.67,35.1995,-9.8688,"{'tp': 7, 'sl': 13, 'end': 1}",20,-0.405,0.429
10,3,7,3,0.05,0.5,5.0,6.0,1.5,29,10,19,0.3448,3.0976,89.8295,107.1267,2.0412,17.6108,-4.5409,-23.51,16.69,28.3433,-8.6981,"{'sl': 19, 'tp': 10}",27,-0.407,0.31
7,2,7,3,0.05,0.0,10.0,5.0,1.5,50,15,35,0.3,0.7232,36.1617,15.9795,1.199,14.5282,-5.1932,-46.2467,18.62,29.4169,-9.0936,"{'sl': 35, 'tp': 14, 'end': 1}",38,-0.41,0.38
7,2,5,3,0.05,0.5,10.0,5.0,1.5,39,13,26,0.3333,1.7542,68.4122,63.6384,1.5152,15.4776,-5.1076,-40.689,17.97,29.4169,-9.0936,"{'sl': 26, 'tp': 12, 'end': 1}",32,-0.419,0.385
10,3,7,3,0.05,0.5,10.0,4.0,2.0,38,22,16,0.5789,3.1802,120.8463,178.0144,2.0653,10.6493,-7.0898,-22.097,16.37,21.8246,-11.7953,"{'sl': 16, 'tp': 20, 'end': 2}",33,-0.435,0.447
7,2,5,5,0.05,0.0,5.0,6.0,1.5,36,12,24,0.3333,2.8886,103.9885,129.8111,2.0554,16.8763,-4.1053,-28.7438,24.61,42.2594,-9.8688,"{'sl': 24, 'tp': 11, 'end': 1}",30,-0.447,0.5
7,2,7,5,0.05,0.0,5.0,6.0,1.5,37,12,25,0.3243,2.7535,101.8782,124.9614,2.0123,16.8763,-4.0255,-30.2475,24.3,42.2594,-9.8688,"{'sl': 25, 'tp': 11, 'end': 1}",30,-0.447,0.486
7,2,7,3,0.05,0.0,5.0,5.0,1.5,37,12,25,0.3243,1.0644,39.3819,29.8304,1.3328,13.1442,-4.7339,-38.1982,15.19,17.9926,-8.1166,"{'sl': 25, 'tp': 12}",29,-0.447,0.378
7,2,7,5,0.05,0.5,10.0,5.0,1.0,38,9,29,0.2368,0.6666,25.3314,15.7778,1.2609,13.6015,-3.3477,-34.3901,15.47,23.9534,-7.1599,"{'sl': 29, 'tp': 9}",30,-0.45,0.316
7,3,7,3,0.05,0.0,10.0,6.0,1.5,46,12,34,0.2609,-0.199,-9.1563,-22.0754,0.945,13.114,-4.8978,-54.8001,13.65,21.0575,-8.8715,"{'sl': 34, 'tp': 11, 'end': 1}",37,-0.451,0.435
10,3,5,3,0.05,0.5,5.0,6.0,1.5,20,7,13,0.35,2.4141,48.2815,46.2087,1.7566,16.0134,-4.9086,-17.7509,20.15,21.0575,-8.6981,"{'tp': 7, 'sl': 13}",19,-0.452,0.2
10,3,7,3,0.05,0.0,5.0,4.0,2.0,35,20,15,0.5714,3.8553,134.9361,231.3979,2.6622,10.8059,-5.4121,-13.3908,15.94,21.8246,-8.2308,"{'sl': 15, 'tp': 19, 'end': 1}",32,-0.462,0.486
