L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
7,2,5,5,0.05,0.5,5.0,4.0,1.0,32,9,23,0.2812,1.0326,33.0416,31.2142,1.5513,10.3304,-2.6058,-29.5262,10.59,19.1427,-3.8829,"{'tp': 9, 'sl': 23}",24,-0.118,0.406
7,2,7,5,0.05,0.5,5.0,4.0,1.0,33,10,23,0.303,1.1607,38.3033,38.1183,1.6391,9.8236,-2.6058,-25.8181,10.42,19.1427,-3.8829,"{'tp': 10, 'sl': 23}",24,-0.12,0.394
10,2,7,3,0.05,0.5,10.0,4.0,2.0,57,20,37,0.3509,0.3697,21.0723,-5.7031,1.0849,13.4609,-6.7067,-37.0874,22.68,21.8246,-11.7954,"{'sl': 37, 'tp': 19, 'end': 1}",37,-0.121,0.526
7,3,5,5,0.05,0.0,10.0,5.0,1.0,42,14,28,0.3333,2.3558,98.9437,135.1382,2.1861,13.0259,-2.9793,-15.673,9.81,22.464,-4.993,"{'sl': 28, 'tp': 14}",25,-0.123,0.381
10,2,7,3,0.0,0.0,5.0,5.0,1.0,36,6,30,0.1667,-0.2754,-9.9127,-16.1646,0.898,14.5432,-3.2391,-27.119,9.17,18.4207,-5.3019,"{'sl': 30, 'tp': 6}",27,-0.125,0.417
7,2,7,3,0.05,0.0,10.0,5.0,1.0,51,7,44,0.1373,-1.1805,-60.2042,-49.8474,0.6019,13.0031,-3.437,-60.9569,12.69,18.4207,-6.0957,"{'sl': 44, 'tp': 7}",33,-0.125,0.412
7,2,5,5,0.05,0.0,10.0,5.0,1.0,45,10,35,0.2222,0.8677,39.0448,32.7788,1.4107,13.4114,-2.7163,-32.373,13.11,23.9534,-4.8445,"{'sl': 35, 'tp': 10}",30,-0.131,0.422
10,2,7,3,0.05,0.0,10.0,4.0,1.0,61,13,48,0.2131,0.4178,25.4876,10.3606,1.1598,14.2324,-3.3236,-38.4158,10.59,21.8246,-5.9477,"{'sl': 48, 'tp': 13}",37,-0.136,0.443
10,2,7,3,0.0,0.5,5.0,5.0,1.0,35,6,29,0.1714,-0.2228,-7.7978,-14.3532,0.918,14.5432,-3.2778,-25.5444,9.4,18.4207,-5.3019,"{'sl': 29, 'tp': 6}",27,-0.137,0.4
10,2,7,3,0.05,0.5,10.0,4.0,1.0,58,13,45,0.2241,0.5812,33.7121,19.9614,1.2228,14.2324,-3.3624,-34.5859,10.88,21.8246,-5.9477,"{'sl': 45, 'tp': 13}",37,-0.138,0.431
7,3,7,5,0.05,0.5,10.0,5.0,1.0,36,13,23,0.3611,2.448,88.1272,115.8564,2.2117,12.3735,-3.1621,-15.673,10.56,18.9253,-4.993,"{'sl': 23, 'tp': 13}",24,-0.146,0.361
10,2,7,3,0.05,0.0,5.0,6.0,1.5,43,11,32,0.2558,1.0787,46.3861,28.2561,1.297,18.4149,-4.8806,-34.782,19.14,25.0637,-8.3217,"{'sl': 32, 'tp': 11}",28,-0.148,0.395
10,2,7,5,0.05,0.0,5.0,5.0,1.5,28,8,20,0.2857,0.8802,24.6453,15.2654,1.2832,13.9577,-4.3508,-32.6584,18.71,23.9534,-8.3217,"{'tp': 8, 'sl': 20}",21,-0.151,0.464
7,3,7,3,0.05,0.0,10.0,4.0,2.0,36,17,19,0.4722,1.1367,40.92,28.4729,1.2983,10.4755,-7.2192,-37.7352,12.53,19.9971,-11.7954,"{'sl': 19, 'tp': 16, 'end': 1}",28,-0.152,0.5
7,3,7,3,0.05,0.5,5.0,4.0,1.0,20,9,11,0.45,2.7552,55.1036,63.9796,2.4573,10.3239,-3.4374,-10.5748,8.45,14.7166,-5.3019,"{'sl': 11, 'tp': 9}",16,-0.157,0.55
5,3,5,3,0.05,0.0,5.0,5.0,1.5,20,2,18,0.1,-2.3772,-47.5441,-39.364,0.2973,10.0563,-3.7587,-36.9551,11.6,11.5432,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.162,0.35
5,3,5,3,0.05,0.0,10.0,5.0,1.5,20,2,18,0.1,-2.3772,-47.5441,-39.364,0.2973,10.0563,-3.7587,-36.9551,11.6,11.5432,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.162,0.35
5,3,7,3,0.05,0.0,5.0,5.0,1.5,20,2,18,0.1,-2.3772,-47.5441,-39.364,0.2973,10.0563,-3.7587,-36.9551,11.6,11.5432,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.162,0.35
5,3,7,3,0.05,0.0,10.0,5.0,1.5,20,2,18,0.1,-2.3772,-47.5441,-39.364,0.2973,10.0563,-3.7587,-36.9551,11.6,11.5432,-8.3217,"{'sl': 18, 'tp': 2}",18,-0.162,0.35
7,3,5,5,0.05,0.5,10.0,5.0,1.0,33,12,21,0.3636,2.5904,85.4834,110.7595,2.243,12.8545,-3.2748,-15.673,9.58,18.9253,-4.993,"{'sl': 21, 'tp': 12}",22,-0.163,0.364
7,2,7,3,0.05,0.0,10.0,6.0,1.5,51,14,37,0.2745,1.1261,57.4295,36.4055,1.3082,17.4122,-5.0363,-37.0452,21.57,35.3203,-9.0936,"{'sl': 37, 'tp': 13, 'end': 1}",33,-0.165,0.392
10,2,7,5,0.05,0.5,5.0,5.0,1.5,26,8,18,0.3077,1.2177,31.6607,23.8004,1.3958,13.9577,-4.4445,-29.9043,19.35,23.9534,-8.3217,"{'tp': 8, 'sl': 18}",20,-0.167,0.423
7,2,5,3,0.05,0.0,10.0,6.0,1.5,45,13,32,0.2889,1.6599,74.6936,63.955,1.4666,18.0605,-5.0029,-34.1868,22.29,35.3203,-9.0936,"{'sl': 32, 'tp': 12, 'end': 1}",29,-0.17,0.356
7,2,5,5,0.05,0.0,10.0,4.0,1.0,45,11,34,0.2444,0.6174,27.7849,21.7215,1.3026,10.8729,-2.7005,-33.1086,9.76,19.1427,-4.8445,"{'sl': 34, 'tp': 11}",30,-0.176,0.422
10,3,5,3,0.05,0.0,5.0,5.0,1.0,21,7,14,0.3333,2.8133,59.0794,66.4818,2.2932,14.9664,-3.2632,-19.6164,15.0,18.4207,-5.5812,"{'sl': 14, 'tp': 7}",20,-0.187,0.619
7,2,5,3,0.05,0.5,10.0,5.0,1.0,42,6,36,0.1429,-1.0194,-42.8129,-39.9067,0.6612,13.9253,-3.5101,-53.5426,13.38,18.4207,-6.0957,"{'sl': 36, 'tp': 6}",29,-0.191,0.429
7,2,5,3,0.05,0.0,10.0,5.0,1.0,45,6,39,0.1333,-1.1113,-50.0089,-44.1295,0.6256,13.9253,-3.4246,-54.9112,12.8,18.4207,-6.0957,"{'sl': 39, 'tp': 6}",29,-0.197,0.422
10,2,7,3,0.0,0.0,10.0,4.0,2.0,49,17,32,0.3469,-0.0099,-0.4843,-19.6846,0.9978,12.6571,-6.7392,-42.0167,20.65,19.3253,-11.7954,"{'sl': 32, 'tp': 16, 'end': 1}",35,-0.202,0.531
10,2,7,5,0.0,0.0,10.0,4.0,1.0,28,11,17,0.3929,3.2498,90.9958,121.0505,2.5504,13.6081,-3.4525,-21.1857,7.82,21.941,-5.0385,"{'sl': 17, 'tp': 11}",26,-0.206,0.5
10,2,7,3,0.0,0.5,10.0,4.0,2.0,48,17,31,0.3542,0.0759,3.6456,-16.2248,1.0172,12.6571,-6.8234,-41.0391,21.04,19.3253,-11.7954,"{'sl': 31, 'tp': 16, 'end': 1}",35,-0.208,0.521
10,3,7,3,0.0,0.0,10.0,5.0,1.0,35,11,24,0.3143,2.6121,91.4241,117.3498,2.1486,15.5473,-3.3165,-18.7363,9.86,21.4186,-5.9477,"{'sl': 24, 'tp': 11}",30,-0.209,0.457
10,2,7,3,0.05,0.0,10.0,4.0,2.0,60,22,38,0.3667,0.6563,39.3788,11.7596,1.1559,13.2722,-6.6476,-31.8326,22.73,21.8246,-11.7954,"{'sl': 38, 'tp': 21, 'end': 1}",37,-0.221,0.517
7,3,7,3,0.05,0.0,5.0,4.0,1.0,25,10,15,0.4,2.3225,58.0619,67.635,2.2432,10.4766,-3.1136,-16.6265,9.36,14.7166,-5.3019,"{'sl': 15, 'tp': 10}",20,-0.226,0.52
7,2,5,5,0.05,0.5,10.0,5.0,1.0,41,10,31,0.2439,1.1448,46.9352,43.7997,1.5384,13.4114,-2.8122,-30.0741,13.78,23.9534,-4.8445,"{'sl': 31, 'tp': 10}",28,-0.227,0.415
7,2,7,3,0.05,0.5,5.0,5.0,1.0,34,7,27,0.2059,0.0743,2.526,-4.8426,1.0285,13.0031,-3.2776,-33.3198,11.47,18.4207,-5.3019,"{'sl': 27, 'tp': 7}",25,-0.228,0.382
7,2,7,3,0.05,0.0,5.0,5.0,1.0,37,7,30,0.1892,-0.1262,-4.67,-11.5295,0.9512,13.0031,-3.1897,-35.2842,10.92,18.4207,-5.3019,"{'sl': 30, 'tp': 7}",25,-0.232,0.378
7,2,5,3,0.0,0.0,10.0,5.0,1.0,32,5,27,0.1562,-0.7642,-24.4543,-27.2393,0.7541,14.9965,-3.6828,-46.7821,12.78,18.4207,-6.0957,"{'sl': 27, 'tp': 5}",25,-0.235,0.406
7,2,7,3,0.0,0.0,10.0,5.0,1.0,35,5,30,0.1429,-0.9557,-33.4499,-33.5945,0.6915,14.9965,-3.6144,-49.6478,12.51,18.4207,-6.0957,"{'sl': 30, 'tp': 5}",27,-0.235,0.4
10,3,7,3,0.0,0.5,10.0,5.0,1.0,33,10,23,0.303,2.4184,79.8068,95.5653,2.0449,15.6182,-3.3207,-16.0314,9.12,21.4186,-5.9477,"{'sl': 23, 'tp': 10}",29,-0.238,0.455
10,3,7,3,0.0,0.0,5.0,5.0,1.0,29,9,20,0.3103,2.463,71.4266,84.175,2.1332,14.9395,-3.1514,-18.7363,9.93,18.4207,-5.3019,"{'sl': 20, 'tp': 9}",25,-0.241,0.483
7,2,7,3,0.0,0.5,10.0,5.0,1.0,34,5,29,0.1471,-0.9184,-31.2268,-32.0847,0.706,14.9965,-3.6624,-49.6478,11.79,18.4207,-6.0957,"{'sl': 29, 'tp': 5}",26,-0.241,0.412
7,2,5,3,0.0,0.5,10.0,5.0,1.0,31,5,26,0.1613,-0.7171,-22.2312,-25.585,0.7713,14.9965,-3.739,-46.7821,12.0,18.4207,-6.0957,"{'sl': 26, 'tp': 5}",24,-0.242,0.419
10,2,7,3,0.05,0.5,5.0,6.0,1.5,40,10,30,0.25,0.9729,38.9143,20.5596,1.2629,18.6938,-4.9341,-34.782,19.15,25.0637,-8.3217,"{'sl': 30, 'tp': 10}",26,-0.263,0.375
10,3,7,5,0.05,0.5,10.0,5.0,1.5,21,11,10,0.5238,4.1,86.0995,112.6504,2.8728,12.0068,-4.5975,-15.8539,19.14,23.6027,-8.3217,"{'sl': 10, 'tp': 10, 'end': 1}",17,-0.27,0.333
7,2,5,5,0.05,0.5,10.0,4.0,1.0,41,11,30,0.2683,0.8701,35.6753,31.8247,1.4251,10.8729,-2.7975,-30.8347,10.1,19.1427,-4.8445,"{'sl': 30, 'tp': 11}",28,-0.276,0.415
10,3,7,3,0.0,0.5,5.0,5.0,1.0,27,8,19,0.2963,2.2152,59.8093,65.7155,2.0,14.952,-3.1477,-16.0314,9.04,18.4207,-5.3019,"{'sl': 19, 'tp': 8}",24,-0.279,0.481
10,2,7,3,0.0,0.0,5.0,4.0,1.0,36,9,27,0.25,0.7778,27.999,21.5307,1.3264,12.6416,-3.1769,-20.4335,7.25,19.3253,-5.3019,"{'sl': 27, 'tp': 9}",27,-0.282,0.389
10,2,7,5,0.05,0.0,5.0,4.0,2.0,28,12,16,0.4286,1.7863,50.0152,46.8356,1.5585,11.6309,-5.5972,-18.0621,21.39,21.8246,-9.9769,"{'tp': 12, 'sl': 16}",21,-0.291,0.357
7,2,5,5,0.0,0.0,10.0,4.0,1.0,21,7,14,0.3333,1.4758,30.9922,30.5779,1.7769,10.1261,-2.8493,-16.4976,6.67,16.3866,-4.4099,"{'sl': 14, 'tp': 7}",18,-0.296,0.476
10,3,7,5,0.05,0.0,5.0,5.0,1.5,22,10,12,0.4545,3.9511,86.9252,111.1384,2.6278,14.0325,-4.45,-15.8539,18.36,23.6027,-8.3217,"{'sl': 12, 'tp': 10}",19,-0.298,0.318
10,2,7,3,0.0,0.5,5.0,4.0,1.0,35,9,26,0.2571,0.8604,30.1139,24.1565,1.36,12.6416,-3.2177,-20.4335,7.43,19.3253,-5.3019,"{'sl': 26, 'tp': 9}",27,-0.298,0.371
7,3,5,5,0.05,0.5,5.0,4.0,2.0,26,12,14,0.4615,1.6222,42.1783,39.475,1.5208,10.2636,-5.7846,-15.0068,13.15,15.1202,-8.8049,"{'sl': 14, 'tp': 12}",17,-0.328,0.538
7,2,7,3,0.05,0.5,10.0,6.0,1.5,48,14,34,0.2917,1.4182,68.0737,52.0286,1.3874,17.4122,-5.1676,-35.3396,21.62,35.3203,-9.0936,"{'sl': 34, 'tp': 13, 'end': 1}",33,-0.337,0.375
10,2,7,5,0.05,0.5,5.0,4.0,2.0,26,12,14,0.4615,2.2809,59.3025,61.4906,1.7388,11.6309,-5.7334,-17.4459,22.04,21.8246,-9.9769,"{'tp': 12, 'sl': 14}",20,-0.34,0.346
7,2,5,5,0.0,0.5,10.0,4.0,1.0,20,7,13,0.35,1.7003,34.0069,34.6368,1.9222,10.1261,-2.8366,-13.9021,6.95,16.3866,-4.4099,"{'sl': 13, 'tp': 7}",17,-0.344,0.45
7,3,5,5,0.05,0.5,10.0,4.0,2.0,33,14,19,0.4242,0.6632,21.886,10.8704,1.1853,9.9984,-6.2153,-29.1372,12.91,15.763,-9.886,"{'sl': 19, 'tp': 13, 'end': 1}",22,-0.344,0.485
10,3,7,5,0.05,0.5,10.0,4.0,1.0,21,11,10,0.5238,5.0181,105.3811,161.5818,4.7236,12.1529,-2.8301,-6.3361,12.81,21.8246,-4.7088,"{'sl': 10, 'tp': 11}",17,-0.356,0.524
7,2,7,3,0.0,0.0,5.0,5.0,1.0,25,5,20,0.2,0.3093,7.7322,1.1975,1.115,14.9965,-3.3625,-25.7834,11.76,18.4207,-5.3019,"{'sl': 20, 'tp': 5}",19,-0.363,0.36
10,3,5,3,0.05,0.5,10.0,4.0,1.0,26,8,18,0.3077,1.9863,51.6437,53.0449,1.833,14.2053,-3.4444,-21.2984,11.0,21.8246,-5.3019,"{'sl': 18, 'tp': 8}",23,-0.366,0.615
7,2,5,3,0.05,0.5,10.0,6.0,1.5,42,13,29,0.3095,2.0319,85.3378,82.7335,1.571,18.0605,-5.1534,-31.1799,22.4,35.3203,-9.0936,"{'sl': 29, 'tp': 12, 'end': 1}",29,-0.367,0.333
7,2,7,3,0.0,0.0,10.0,6.0,1.5,35,10,25,0.2857,1.6174,56.6085,42.4125,1.4287,18.8664,-5.2822,-32.3724,22.43,35.3203,-9.0936,"{'sl': 25, 'tp': 9, 'end': 1}",27,-0.373,0.429
7,2,5,3,0.05,0.0,5.0,5.0,1.0,33,6,27,0.1818,-0.0846,-2.7923,-9.4768,0.9677,13.9253,-3.1979,-31.3553,10.42,18.4207,-5.3019,"{'sl': 27, 'tp': 6}",21,-0.373,0.364
10,2,7,5,0.05,0.0,5.0,6.0,1.5,28,7,21,0.25,1.0298,28.8337,18.4042,1.3235,16.8516,-4.2442,-31.4829,21.32,28.3433,-8.3217,"{'tp': 6, 'sl': 21, 'end': 1}",21,-0.375,0.5
7,2,7,3,0.0,0.5,5.0,5.0,1.0,24,5,19,0.2083,0.4148,9.9553,3.4984,1.1531,14.9965,-3.4225,-25.7834,10.71,18.4207,-5.3019,"{'sl': 19, 'tp': 5}",18,-0.376,0.375
10,3,5,3,0.05,0.5,10.0,4.0,2.0,26,14,12,0.5385,3.0446,79.1587,91.9226,1.9141,11.8398,-7.2166,-20.0099,20.92,21.8246,-10.5039,"{'sl': 12, 'tp': 13, 'end': 1}",23,-0.378,0.538
7,2,5,3,0.05,0.5,5.0,5.0,1.0,30,6,24,0.2,0.1468,4.4037,-2.6347,1.0556,13.9253,-3.2978,-29.2716,11.0,18.4207,-5.3019,"{'sl': 24, 'tp': 6}",21,-0.382,0.367
7,2,7,3,0.0,0.5,10.0,6.0,1.5,34,10,24,0.2941,1.7616,59.8932,47.2492,1.4651,18.8664,-5.3655,-32.3724,21.85,35.3203,-9.0936,"{'sl': 24, 'tp': 9, 'end': 1}",26,-0.384,0.412
10,3,7,5,0.05,0.0,10.0,5.0,1.5,24,12,12,0.5,4.2141,101.1385,141.4403,2.894,12.8782,-4.45,-15.8539,19.12,23.6027,-8.3217,"{'sl': 12, 'tp': 11, 'end': 1}",20,-0.391,0.292
10,2,7,3,0.0,0.0,10.0,4.0,1.0,49,12,37,0.2449,0.6286,30.8025,20.3712,1.2443,13.0757,-3.4083,-24.1619,8.73,19.3253,-5.9477,"{'sl': 37, 'tp': 12}",35,-0.396,0.388
7,2,5,3,0.0,0.0,5.0,5.0,1.0,23,5,18,0.2174,0.5821,13.3873,7.1783,1.2173,14.9965,-3.422,-24.1799,11.96,18.4207,-5.3019,"{'sl': 18, 'tp': 5}",18,-0.402,0.348
10,3,5,3,0.05,0.0,10.0,4.0,1.0,29,9,20,0.3103,2.0284,58.8246,63.2786,1.8823,13.9437,-3.3334,-23.4401,11.0,21.8246,-5.3019,"{'sl': 20, 'tp': 9}",26,-0.407,0.586
10,2,7,5,0.05,0.5,5.0,6.0,1.5,26,7,19,0.2692,1.3788,35.8491,27.1715,1.4366,16.8516,-4.3217,-28.6807,22.15,28.3433,-8.3217,"{'tp': 6, 'sl': 19, 'end': 1}",20,-0.409,0.462
10,2,7,3,0.0,0.5,10.0,4.0,1.0,48,12,36,0.25,0.6858,32.9174,22.972,1.2655,13.0757,-3.4442,-24.1619,8.9,19.3253,-5.9477,"{'sl': 36, 'tp': 12}",35,-0.41,0.375
7,2,5,3,0.0,0.5,5.0,5.0,1.0,22,5,17,0.2273,0.7096,15.6104,9.6152,1.2629,14.9965,-3.4925,-24.1799,10.82,18.4207,-5.3019,"{'sl': 17, 'tp': 5}",17,-0.419,0.364
10,2,7,5,0.0,0.0,10.0,4.0,2.0,28,15,13,0.5357,3.2177,90.0959,110.8246,1.9919,12.0615,-6.9867,-28.6907,18.21,21.941,-9.9769,"{'sl': 13, 'tp': 14, 'end': 1}",26,-0.42,0.357
10,3,5,3,0.0,0.0,10.0,5.0,1.0,20,7,13,0.35,3.0132,60.264,68.5021,2.3542,14.9664,-3.4231,-16.8107,12.4,18.4207,-5.3019,"{'sl': 13, 'tp': 7}",20,-0.433,0.4
7,3,7,5,0.05,0.5,10.0,4.0,2.0,36,17,19,0.4722,1.1661,41.9809,34.554,1.3555,9.416,-6.2153,-29.1372,13.75,15.763,-9.886,"{'sl': 19, 'tp': 16, 'end': 1}",24,-0.434,0.444
10,2,7,5,0.05,0.0,5.0,4.0,1.0,28,8,20,0.2857,1.7188,48.1274,49.3293,1.8727,12.9097,-2.7575,-12.9341,9.89,21.8246,-5.0385,"{'sl': 20, 'tp': 8}",21,-0.436,0.429
7,3,7,5,0.05,0.5,5.0,4.0,2.0,29,15,14,0.5172,2.1474,62.2732,69.2689,1.769,9.5505,-5.7846,-11.2282,14.17,15.1202,-8.8049,"{'sl': 14, 'tp': 15}",20,-0.441,0.483
10,3,5,3,0.05,0.0,10.0,4.0,2.0,29,16,13,0.5517,3.3654,97.5966,127.9607,2.0797,11.7496,-6.9536,-20.0099,20.69,21.8246,-10.5039,"{'sl': 13, 'tp': 15, 'end': 1}",26,-0.447,0.517
10,3,5,3,0.05,0.0,5.0,4.0,2.0,21,14,7,0.6667,5.6981,119.6599,194.2646,3.5306,11.9246,-6.7549,-12.37,22.62,21.8246,-10.5039,"{'sl': 7, 'tp': 14}",20,-0.448,0.524
10,2,7,5,0.05,0.5,5.0,4.0,1.0,26,8,18,0.3077,2.0335,52.871,56.6745,2.0489,12.9097,-2.8004,-12.9341,9.96,21.8246,-5.0385,"{'sl': 18, 'tp': 8}",20,-0.463,0.423
7,3,7,5,0.05,0.5,5.0,4.0,1.0,29,14,15,0.4828,3.3236,96.3833,143.0025,3.2717,9.9151,-2.8286,-8.9856,10.24,15.1202,-4.4524,"{'sl': 15, 'tp': 14}",20,-0.487,0.345
7,2,5,5,0.0,0.0,10.0,4.0,2.0,21,9,12,0.4286,1.1052,23.2097,17.8783,1.3416,10.1283,-5.662,-23.7261,15.19,16.3866,-8.7197,"{'sl': 12, 'tp': 9}",18,-0.489,0.286
7,3,5,5,0.05,0.5,5.0,4.0,1.0,26,12,14,0.4615,3.1527,81.9706,111.7503,2.99,10.2636,-2.9423,-7.8462,10.04,15.1202,-4.4524,"{'sl': 14, 'tp': 12}",17,-0.502,0.385
7,3,7,5,0.05,0.0,5.0,4.0,1.0,38,16,22,0.4211,2.7416,104.1817,158.2801,2.8253,10.0787,-2.5944,-10.8773,10.21,17.9512,-4.4524,"{'sl': 22, 'tp': 16}",24,-0.505,0.342
10,3,7,5,0.05,0.5,10.0,6.0,1.5,21,10,11,0.4762,4.8786,102.4512,141.5284,3.1306,15.0537,-4.3714,-15.8539,21.95,28.3433,-8.3217,"{'sl': 11, 'tp': 9, 'end': 1}",17,-0.506,0.286
7,2,5,3,0.0,0.0,10.0,6.0,1.5,32,10,22,0.3125,2.186,69.952,63.2638,1.5893,18.8664,-5.396,-29.954,23.47,35.3203,-9.0936,"{'sl': 22, 'tp': 9, 'end': 1}",25,-0.508,0.375
7,3,5,5,0.05,0.0,5.0,4.0,1.0,35,14,21,0.4,2.5648,89.769,125.0631,2.6076,10.4007,-2.6591,-9.7616,10.06,17.9512,-4.4524,"{'sl': 21, 'tp': 14}",21,-0.518,0.371
7,3,7,5,0.05,0.5,10.0,4.0,1.0,36,14,22,0.3889,1.9113,68.8054,83.3665,1.9828,9.9151,-3.1821,-15.673,8.97,15.1202,-4.993,"{'sl': 22, 'tp': 14}",24,-0.519,0.333
7,3,5,5,0.05,0.0,10.0,4.0,2.0,42,16,26,0.381,0.3746,15.7352,2.0222,1.1073,10.1516,-5.6419,-29.8557,13.24,17.9512,-9.886,"{'sl': 26, 'tp': 15, 'end': 1}",25,-0.52,0.429
7,2,5,5,0.0,0.5,10.0,4.0,2.0,20,9,11,0.45,1.457,29.1391,25.3083,1.4699,10.1283,-5.6377,-18.9184,14.2,16.3866,-8.7197,"{'sl': 11, 'tp': 9}",17,-0.521,0.25
7,2,5,3,0.0,0.5,10.0,6.0,1.5,31,10,21,0.3226,2.3625,73.2367,68.8087,1.6345,18.8664,-5.4965,-29.954,22.87,35.3203,-9.0936,"{'sl': 21, 'tp': 9, 'end': 1}",24,-0.525,0.355
7,3,7,5,0.05,0.0,10.0,4.0,1.0,45,16,29,0.3556,1.7023,76.6038,94.8948,1.9049,10.0787,-2.9192,-17.3219,9.2,17.9512,-4.993,"{'sl': 29, 'tp': 16}",27,-0.528,0.333
7,3,5,5,0.05,0.5,10.0,4.0,1.0,33,12,21,0.3636,1.6483,54.3927,59.784,1.7909,10.2636,-3.2748,-15.673,8.7,15.1202,-4.993,"{'sl': 21, 'tp': 12}",22,-0.533,0.364
10,3,7,5,0.05,0.0,10.0,4.0,1.0,24,13,11,0.5417,5.476,131.4249,232.7722,5.2955,12.4631,-2.7814,-5.887,12.25,21.8246,-4.7088,"{'sl': 11, 'tp': 13}",20,-0.536,0.5
7,3,5,5,0.05,0.0,10.0,4.0,1.0,42,14,28,0.3333,1.4807,62.1911,69.8296,1.7455,10.4007,-2.9793,-16.2868,9.0,17.9512,-4.993,"{'sl': 28, 'tp': 14}",25,-0.54,0.357
7,3,5,5,0.05,0.0,5.0,4.0,2.0,35,14,21,0.4,1.0294,36.0275,28.3439,1.3288,10.4007,-5.2182,-24.1284,13.49,17.9512,-8.8049,"{'sl': 21, 'tp': 14}",21,-0.543,0.457
10,3,7,3,0.0,0.5,5.0,4.0,2.0,27,13,14,0.4815,2.3432,63.2676,67.6538,1.713,11.6922,-6.3379,-24.2305,17.37,14.7166,-10.5039,"{'sl': 14, 'tp': 13}",24,-0.564,0.519
7,3,7,5,0.05,0.0,10.0,4.0,2.0,45,19,26,0.4222,0.7962,35.8301,23.8157,1.2443,9.6063,-5.6419,-29.8557,13.89,17.9512,-9.886,"{'sl': 26, 'tp': 18, 'end': 1}",27,-0.58,0.4
10,3,7,3,0.05,0.5,5.0,4.0,2.0,32,20,12,0.625,4.7154,150.8934,284.0148,2.9165,11.4813,-6.561,-21.4113,18.06,21.8246,-10.5039,"{'sl': 12, 'tp': 20}",25,-0.592,0.5
10,3,7,5,0.05,0.5,10.0,4.0,2.0,21,15,6,0.7143,5.8825,123.5329,208.8085,4.6026,10.5215,-5.715,-10.8139,20.57,21.8246,-8.1136,"{'sl': 6, 'tp': 14, 'end': 1}",17,-0.593,0.429
10,3,7,3,0.05,0.5,5.0,4.0,1.0,32,13,19,0.4062,3.1589,101.0842,146.1726,2.7314,12.2666,-3.0727,-16.0021,10.34,21.8246,-5.3019,"{'sl': 19, 'tp': 13}",25,-0.6,0.531
10,3,7,5,0.05,0.0,5.0,4.0,1.0,22,12,10,0.5455,5.7102,125.6242,216.0055,5.8528,12.6259,-2.5887,-5.581,12.23,21.8246,-4.1068,"{'sl': 10, 'tp': 12}",19,-0.604,0.455
7,3,7,5,0.05,0.0,5.0,4.0,2.0,38,17,21,0.4474,1.4769,56.1224,55.7601,1.5121,9.7474,-5.2182,-20.6587,14.24,17.9512,-8.8049,"{'sl': 21, 'tp': 17}",24,-0.613,0.421
10,3,7,3,0.05,0.0,5.0,4.0,1.0,35,14,21,0.4,3.0933,108.2651,162.6336,2.7171,12.2369,-3.0024,-18.2878,10.4,21.8246,-5.3019,"{'sl': 21, 'tp': 14}",28,-0.614,0.514
10,3,7,3,0.0,0.5,10.0,4.0,2.0,33,15,18,0.4545,1.8104,59.744,56.2278,1.4919,12.0808,-6.7482,-24.2305,17.64,17.1149,-11.7954,"{'sl': 18, 'tp': 15}",29,-0.617,0.485
10,3,5,3,0.05,0.0,5.0,4.0,1.0,21,8,13,0.381,3.1139,65.3923,78.4288,2.6306,13.187,-3.0849,-16.3695,13.52,21.8246,-5.3019,"{'sl': 13, 'tp': 8}",20,-0.619,0.571
10,3,7,3,0.05,0.0,5.0,4.0,2.0,35,22,13,0.6286,4.838,169.3313,356.1228,3.0518,11.4482,-6.3485,-21.4113,18.11,21.8246,-10.5039,"{'sl': 13, 'tp': 22}",28,-0.63,0.486
10,3,7,3,0.05,0.5,10.0,4.0,1.0,46,18,28,0.3913,3.019,138.8723,238.4806,2.4737,12.9504,-3.3655,-16.1362,9.46,21.8246,-5.9477,"{'sl': 28, 'tp': 18}",32,-0.648,0.522
10,3,7,3,0.05,0.0,10.0,4.0,1.0,49,19,30,0.3878,2.9807,146.0532,261.1141,2.4767,12.8925,-3.2968,-16.1362,9.55,21.8246,-5.9477,"{'sl': 30, 'tp': 19}",34,-0.655,0.51
10,3,7,3,0.0,0.5,5.0,4.0,1.0,27,8,19,0.2963,1.3232,35.7261,34.0747,1.5974,11.9416,-3.1477,-16.0314,8.59,14.7166,-5.3019,"{'sl': 19, 'tp': 8}",24,-0.692,0.444
10,3,7,3,0.0,0.0,5.0,4.0,1.0,29,9,20,0.3103,1.5295,44.3556,45.1328,1.7037,11.9316,-3.1514,-18.7363,9.24,14.7166,-5.3019,"{'sl': 20, 'tp': 9}",25,-0.718,0.414
10,3,7,3,0.05,0.5,10.0,4.0,2.0,46,26,20,0.5652,3.5673,164.0977,305.1465,2.1703,11.7046,-7.011,-22.4794,16.93,21.8246,-11.7954,"{'sl': 20, 'tp': 25, 'end': 1}",32,-0.729,0.5
