L,S,W,k,eps,pullback_rise_pct,max_rise_pct,tp_atr,sl_atr,n_trades,n_win,n_loss,win_rate,avg_return,total_return,cum_return,profit_factor,avg_win,avg_loss,max_drawdown,avg_holding_bars,best_return,worst_return,exit_counts,tickers_hit,alpha_avg,alpha_pos
5,3,5,3,0.1,0.0,5.0,4.0,2.0,37,16,21,0.4324,1.4114,52.22,50.0314,1.4799,10.0651,-5.182,-31.9086,21.32,21.8246,-9.0427,"{'sl': 21, 'tp': 16}",29,0.243,0.486
10,2,3,5,0.1,0.5,10.0,5.0,1.5,38,16,22,0.4211,2.4884,94.5575,119.7358,1.9202,12.332,-4.6706,-17.3596,17.21,23.9534,-7.2167,"{'tp': 15, 'sl': 22, 'end': 1}",27,0.242,0.447
5,2,3,5,0.0,0.0,10.0,8.0,1.5,83,19,64,0.2289,0.6341,52.6267,9.9232,1.1728,18.8016,-4.7594,-39.2939,18.4,32.8372,-11.5627,"{'sl': 64, 'tp': 16, 'end': 3}",42,0.242,0.494
5,2,5,5,0.0,0.0,10.0,8.0,1.5,83,19,64,0.2289,0.6341,52.6267,9.9232,1.1728,18.8016,-4.7594,-39.2939,18.4,32.8372,-11.5627,"{'sl': 64, 'tp': 16, 'end': 3}",42,0.242,0.494
5,2,7,5,0.0,0.0,10.0,8.0,1.5,83,19,64,0.2289,0.6341,52.6267,9.9232,1.1728,18.8016,-4.7594,-39.2939,18.4,32.8372,-11.5627,"{'sl': 64, 'tp': 16, 'end': 3}",42,0.242,0.494
5,2,10,5,0.0,0.0,10.0,8.0,1.5,83,19,64,0.2289,0.6341,52.6267,9.9232,1.1728,18.8016,-4.7594,-39.2939,18.4,32.8372,-11.5627,"{'sl': 64, 'tp': 16, 'end': 3}",42,0.242,0.494
5,3,5,5,0.1,0.0,10.0,6.0,1.5,171,41,130,0.2398,0.064,10.9404,-44.0714,1.0173,15.7219,-4.8743,-71.8143,20.56,35.0206,-13.1274,"{'sl': 130, 'tp': 41}",52,0.242,0.462
5,2,3,5,0.0,0.0,5.0,4.0,2.0,66,24,42,0.3636,-0.2625,-17.3218,-30.2476,0.9284,9.3576,-5.7596,-54.7644,16.79,16.3686,-10.1284,"{'sl': 42, 'tp': 23, 'end': 1}",36,0.242,0.455
5,2,5,5,0.0,0.0,5.0,4.0,2.0,66,24,42,0.3636,-0.2625,-17.3218,-30.2476,0.9284,9.3576,-5.7596,-54.7644,16.79,16.3686,-10.1284,"{'sl': 42, 'tp': 23, 'end': 1}",36,0.242,0.455
5,2,7,5,0.0,0.0,5.0,4.0,2.0,66,24,42,0.3636,-0.2625,-17.3218,-30.2476,0.9284,9.3576,-5.7596,-54.7644,16.79,16.3686,-10.1284,"{'sl': 42, 'tp': 23, 'end': 1}",36,0.242,0.455
5,2,10,5,0.0,0.0,5.0,4.0,2.0,66,24,42,0.3636,-0.2625,-17.3218,-30.2476,0.9284,9.3576,-5.7596,-54.7644,16.79,16.3686,-10.1284,"{'sl': 42, 'tp': 23, 'end': 1}",36,0.242,0.455
7,2,5,3,0.0,0.5,5.0,5.0,1.5,22,9,13,0.4091,2.7122,59.6692,62.4782,1.8406,14.5173,-5.4605,-21.2053,18.68,18.4207,-7.9029,"{'sl': 13, 'tp': 9}",17,0.241,0.409
7,3,7,5,0.1,0.0,10.0,8.0,1.5,88,24,64,0.2727,2.0494,180.3477,266.4722,1.6455,19.1552,-4.3653,-34.4347,22.81,36.0025,-9.0509,"{'sl': 64, 'tp': 23, 'end': 1}",41,0.241,0.455
7,3,10,5,0.1,0.0,5.0,8.0,1.5,76,23,53,0.3026,3.1715,241.0342,584.9748,2.1075,19.9423,-4.1064,-28.3585,23.18,36.0025,-9.0509,"{'sl': 53, 'tp': 23}",36,0.24,0.447
10,3,7,3,0.1,1.0,10.0,6.0,1.0,49,13,36,0.2653,2.5809,126.4643,175.7114,2.0357,19.1209,-3.3919,-31.6913,12.41,30.0457,-5.9477,"{'sl': 36, 'tp': 13}",33,0.24,0.551
7,3,7,5,0.1,0.5,5.0,6.0,1.0,62,16,46,0.2581,1.8831,116.7508,164.5322,1.9308,15.1366,-2.7268,-18.3539,13.44,22.7304,-6.0673,"{'sl': 46, 'tp': 16}",33,0.24,0.452
7,2,7,3,0.05,1.0,5.0,5.0,1.5,26,11,15,0.4231,2.6985,70.1618,78.257,1.8792,13.6328,-5.32,-16.1316,18.73,18.4207,-7.9029,"{'sl': 15, 'tp': 11}",21,0.239,0.423
10,3,7,5,0.1,0.5,5.0,8.0,1.5,29,8,21,0.2759,2.1987,63.7615,59.7209,1.7289,18.9045,-4.1655,-27.1978,23.41,35.8106,-8.3217,"{'sl': 21, 'tp': 8}",22,0.239,0.586
5,2,3,5,0.05,0.0,3.0,4.0,1.0,63,16,47,0.254,0.432,27.2143,19.2243,1.2178,9.5113,-2.6588,-24.158,8.71,19.1427,-7.7418,"{'tp': 16, 'sl': 47}",37,0.239,0.587
7,3,10,3,0.1,1.0,10.0,6.0,1.5,58,14,44,0.2414,0.3432,19.9074,-6.3793,1.0931,16.6926,-4.8588,-60.4641,14.05,30.7336,-8.8716,"{'sl': 44, 'tp': 13, 'end': 1}",37,0.239,0.483
10,3,7,3,0.1,1.0,10.0,5.0,1.5,49,16,33,0.3265,1.477,72.3721,64.1338,1.4381,14.8488,-5.0063,-40.5895,14.9,25.0214,-8.8716,"{'sl': 33, 'tp': 15, 'end': 1}",33,0.238,0.49
10,2,7,5,0.1,0.0,10.0,5.0,1.5,60,22,38,0.3667,1.2891,77.347,71.3453,1.4065,12.1647,-5.0073,-44.0451,18.03,23.9534,-11.4916,"{'tp': 21, 'sl': 38, 'end': 1}",39,0.238,0.45
7,3,5,3,0.1,1.0,10.0,4.0,2.0,37,16,21,0.4324,1.2486,46.1987,35.7774,1.3451,11.2536,-6.3742,-36.7061,17.3,19.9971,-11.3348,"{'sl': 21, 'tp': 15, 'end': 1}",24,0.237,0.541
10,3,7,3,0.05,0.0,5.0,6.0,1.0,35,11,24,0.3143,3.6489,127.7132,198.2844,2.7517,18.2385,-3.0379,-22.4268,14.77,28.3433,-5.5812,"{'sl': 24, 'tp': 11}",28,0.236,0.657
10,2,5,3,0.1,1.0,5.0,4.0,2.0,23,10,13,0.4348,2.5961,59.7103,60.32,1.7381,14.0608,-6.2229,-27.4524,19.09,21.8246,-10.5039,"{'sl': 13, 'tp': 10}",16,0.236,0.435
7,3,7,3,0.1,1.0,10.0,6.0,1.0,52,11,41,0.2115,0.8583,44.6313,31.0496,1.3233,16.6064,-3.3668,-45.3808,10.9,30.0457,-5.9477,"{'sl': 41, 'tp': 11}",32,0.236,0.442
7,3,5,3,0.1,0.5,5.0,8.0,1.5,37,11,26,0.2973,2.9038,107.4395,133.1948,1.9617,19.9234,-4.2968,-24.662,25.46,28.11,-7.9029,"{'sl': 26, 'tp': 11}",26,0.235,0.378
7,3,7,5,0.1,0.5,10.0,6.0,1.0,77,16,61,0.2078,0.7956,61.2592,50.2218,1.3386,15.1366,-2.966,-32.1257,13.34,22.7304,-6.0673,"{'sl': 61, 'tp': 16}",39,0.235,0.455
5,3,3,5,0.1,0.0,5.0,8.0,1.5,135,31,104,0.2296,1.1742,158.5136,131.4719,1.3325,20.4899,-4.5834,-68.0907,21.68,36.0025,-10.0648,"{'sl': 104, 'tp': 31}",50,0.235,0.415
7,2,5,5,0.05,0.0,10.0,8.0,1.5,43,10,33,0.2326,1.018,43.7747,28.8181,1.3191,18.0945,-4.1567,-36.6307,26.26,24.1403,-7.2167,"{'sl': 33, 'tp': 9, 'end': 1}",30,0.235,0.605
10,2,5,3,0.05,0.0,5.0,6.0,1.0,27,4,23,0.1481,-0.3306,-8.927,-15.026,0.8876,17.627,-3.4537,-26.6443,11.56,22.1249,-5.5812,"{'sl': 23, 'tp': 4}",19,0.235,0.444
7,3,10,5,0.1,0.0,10.0,8.0,1.5,90,24,66,0.2667,1.9254,173.2886,241.0591,1.605,19.1552,-4.3399,-34.4347,22.53,36.0025,-9.0509,"{'sl': 66, 'tp': 23, 'end': 1}",42,0.234,0.456
7,3,7,5,0.1,0.0,10.0,5.0,1.5,92,29,63,0.3152,0.898,82.615,69.1293,1.3012,12.3075,-4.354,-34.4347,14.8,27.5802,-9.0509,"{'sl': 63, 'tp': 28, 'end': 1}",41,0.234,0.5
5,3,3,5,0.0,0.5,3.0,5.0,1.5,51,13,38,0.2549,0.0981,5.0044,-9.0813,1.0306,12.9486,-4.2981,-47.5255,21.35,20.0415,-8.3217,"{'tp': 13, 'sl': 38}",31,0.234,0.51
5,3,5,5,0.0,0.5,3.0,5.0,1.5,51,13,38,0.2549,0.0981,5.0044,-9.0813,1.0306,12.9486,-4.2981,-47.5255,21.35,20.0415,-8.3217,"{'tp': 13, 'sl': 38}",31,0.234,0.51
5,3,7,5,0.0,0.5,3.0,5.0,1.5,51,13,38,0.2549,0.0981,5.0044,-9.0813,1.0306,12.9486,-4.2981,-47.5255,21.35,20.0415,-8.3217,"{'tp': 13, 'sl': 38}",31,0.234,0.51
5,3,10,5,0.0,0.5,3.0,5.0,1.5,51,13,38,0.2549,0.0981,5.0044,-9.0813,1.0306,12.9486,-4.2981,-47.5255,21.35,20.0415,-8.3217,"{'tp': 13, 'sl': 38}",31,0.234,0.51
10,3,7,5,0.1,0.0,5.0,8.0,1.5,32,9,23,0.2812,2.9323,93.8339,104.5262,2.0046,20.8043,-4.0611,-27.1978,22.69,36.0025,-8.3217,"{'sl': 23, 'tp': 9}",23,0.232,0.562
5,3,3,3,0.1,0.0,5.0,4.0,1.0,26,4,22,0.1538,-0.3585,-9.3215,-12.4398,0.8357,11.8502,-2.5783,-24.3769,7.38,21.8246,-4.5713,"{'sl': 22, 'tp': 4}",21,0.232,0.538
7,2,5,3,0.0,1.0,10.0,8.0,1.5,26,9,17,0.3462,4.9674,129.1516,169.4548,2.3347,25.1016,-5.6919,-23.7112,25.38,47.127,-9.0936,"{'sl': 17, 'tp': 8, 'end': 1}",21,0.231,0.385
7,2,7,3,0.05,0.0,5.0,8.0,1.5,37,11,26,0.2973,3.1293,115.7852,141.6792,1.9338,21.7978,-4.7689,-24.6607,23.3,29.5332,-7.9029,"{'sl': 26, 'tp': 11}",25,0.231,0.378
7,2,10,3,0.0,0.5,10.0,5.0,1.5,37,11,26,0.2973,0.8847,32.7355,16.3647,1.2339,15.6994,-5.383,-34.5311,20.14,29.4169,-9.0936,"{'sl': 26, 'tp': 10, 'end': 1}",29,0.231,0.486
5,3,3,3,0.1,1.0,10.0,8.0,1.5,20,3,17,0.15,-1.276,-25.5205,-26.653,0.6556,16.1952,-4.3592,-45.1673,12.2,18.2561,-8.3217,"{'sl': 17, 'tp': 3}",19,0.231,0.5
7,2,5,3,0.0,0.0,5.0,5.0,1.5,23,9,14,0.3913,2.4515,56.3845,57.1413,1.7592,14.5173,-5.3051,-21.2053,19.7,18.4207,-7.9029,"{'sl': 14, 'tp': 9}",18,0.23,0.435
7,3,5,5,0.1,1.0,5.0,6.0,1.5,33,11,22,0.3333,2.2496,74.2364,81.394,1.7812,15.3876,-4.3194,-29.1528,11.55,22.7304,-6.6286,"{'sl': 22, 'tp': 11}",23,0.229,0.455
7,2,3,5,0.0,0.0,10.0,5.0,1.5,20,7,13,0.35,1.6837,33.6747,30.6169,1.6111,12.6826,-4.2387,-21.2287,11.0,20.5083,-6.5648,"{'sl': 13, 'tp': 7}",18,0.229,0.5
5,3,5,3,0.1,1.0,10.0,4.0,2.0,27,12,15,0.4444,1.8013,48.6342,47.6075,1.5999,10.8086,-5.4046,-23.6263,20.41,21.8246,-8.5927,"{'sl': 15, 'tp': 12}",24,0.229,0.519
7,3,5,5,0.1,0.5,5.0,5.0,1.5,57,19,38,0.3333,1.1329,64.5749,60.0628,1.3932,12.0428,-4.3221,-25.0909,12.04,18.9253,-9.0509,"{'sl': 38, 'tp': 19}",32,0.229,0.544
10,2,7,5,0.1,0.5,10.0,5.0,1.5,58,21,37,0.3621,1.1444,66.3746,58.0808,1.3713,11.6743,-4.832,-38.5217,18.22,23.9534,-8.8716,"{'tp': 20, 'sl': 37, 'end': 1}",37,0.229,0.448
10,3,10,3,0.1,1.0,5.0,8.0,1.5,43,10,33,0.2326,2.3818,102.4164,99.8699,1.6903,25.0779,-4.4958,-44.9726,21.47,41.0115,-8.3217,"{'sl': 33, 'tp': 10}",28,0.227,0.419
7,2,7,5,0.0,0.5,10.0,4.0,1.0,22,9,13,0.4091,2.5985,57.167,67.0868,2.5503,10.4492,-2.8366,-9.4386,6.68,17.8984,-4.4099,"{'sl': 13, 'tp': 9}",18,0.226,0.455
5,2,5,5,0.1,0.0,3.0,4.0,1.0,91,26,65,0.2857,0.9137,83.1464,94.4816,1.4698,10.0055,-2.723,-24.5602,9.18,19.1427,-7.7418,"{'tp': 26, 'sl': 65}",42,0.226,0.549
7,2,10,3,0.0,0.0,10.0,5.0,1.5,38,11,27,0.2895,0.775,29.4508,12.5425,1.2056,15.6994,-5.3053,-34.5311,20.71,29.4169,-9.0936,"{'sl': 27, 'tp': 10, 'end': 1}",30,0.225,0.5
5,2,5,5,0.05,0.0,3.0,4.0,1.0,65,16,49,0.2462,0.3537,22.9921,14.2433,1.178,9.5113,-2.6365,-25.8675,8.6,19.1427,-7.7418,"{'tp': 16, 'sl': 49}",37,0.225,0.569
5,2,7,5,0.05,0.0,3.0,4.0,1.0,65,16,49,0.2462,0.3537,22.9921,14.2433,1.178,9.5113,-2.6365,-25.8675,8.6,19.1427,-7.7418,"{'tp': 16, 'sl': 49}",37,0.225,0.569
5,2,10,5,0.05,0.0,3.0,4.0,1.0,65,16,49,0.2462,0.3537,22.9921,14.2433,1.178,9.5113,-2.6365,-25.8675,8.6,19.1427,-7.7418,"{'tp': 16, 'sl': 49}",37,0.225,0.569
5,2,3,5,0.05,0.0,5.0,4.0,1.0,87,18,69,0.2069,-0.1825,-15.8804,-24.4428,0.9174,9.7965,-2.7858,-36.845,7.69,19.1427,-7.7418,"{'sl': 69, 'tp': 18}",43,0.225,0.575
7,2,7,5,0.1,0.0,10.0,8.0,1.5,89,28,61,0.3146,3.1386,279.3326,842.3971,2.0941,19.0943,-4.1854,-35.6118,23.76,36.0025,-11.4916,"{'tp': 27, 'sl': 61, 'end': 1}",46,0.224,0.472
10,2,10,5,0.0,0.0,10.0,5.0,1.5,33,14,19,0.4242,2.9107,96.052,119.4664,1.9707,13.929,-5.2081,-25.8056,14.97,27.4512,-8.3217,"{'sl': 19, 'tp': 13, 'end': 1}",28,0.224,0.485
5,3,3,5,0.05,0.5,5.0,4.0,2.0,98,38,60,0.3878,0.6357,62.2952,23.943,1.1656,11.5371,-6.2686,-51.3658,20.47,26.4727,-12.7669,"{'sl': 60, 'tp': 38}",44,0.223,0.51
5,3,5,5,0.05,0.5,5.0,4.0,2.0,98,38,60,0.3878,0.6357,62.2952,23.943,1.1656,11.5371,-6.2686,-51.3658,20.47,26.4727,-12.7669,"{'sl': 60, 'tp': 38}",44,0.223,0.51
5,3,7,5,0.05,0.5,5.0,4.0,2.0,98,38,60,0.3878,0.6357,62.2952,23.943,1.1656,11.5371,-6.2686,-51.3658,20.47,26.4727,-12.7669,"{'sl': 60, 'tp': 38}",44,0.223,0.51
5,3,10,5,0.05,0.5,5.0,4.0,2.0,98,38,60,0.3878,0.6357,62.2952,23.943,1.1656,11.5371,-6.2686,-51.3658,20.47,26.4727,-12.7669,"{'sl': 60, 'tp': 38}",44,0.223,0.51
7,2,5,3,0.05,0.0,5.0,8.0,1.5,33,10,23,0.303,3.565,117.6448,148.6969,2.0683,22.7763,-4.7878,-21.24,23.55,29.5332,-7.9029,"{'sl': 23, 'tp': 10}",21,0.222,0.333
10,3,10,3,0.1,1.0,5.0,4.0,2.0,42,20,22,0.4762,2.7891,117.1429,164.3497,1.9019,12.3513,-5.9038,-25.3281,19.38,21.8246,-10.5039,"{'sl': 22, 'tp': 20}",28,0.221,0.548
7,2,3,5,0.1,0.0,3.0,5.0,1.5,48,15,33,0.3125,1.0442,50.1228,42.0654,1.3796,12.1448,-4.0015,-27.3071,15.38,23.9534,-11.4916,"{'sl': 33, 'tp': 15}",32,0.221,0.5
5,3,3,3,0.1,0.5,5.0,4.0,1.0,24,4,20,0.1667,-0.1882,-4.5168,-8.0743,0.913,11.8502,-2.5959,-20.6066,6.96,21.8246,-4.5713,"{'sl': 20, 'tp': 4}",20,0.22,0.542
7,2,5,5,0.1,0.0,10.0,8.0,1.5,83,27,56,0.3253,3.4963,290.1943,959.9294,2.2325,19.4685,-4.2046,-32.6554,23.17,36.0025,-11.4916,"{'tp': 26, 'sl': 56, 'end': 1}",45,0.219,0.494
7,3,5,5,0.05,1.0,10.0,6.0,1.5,21,9,12,0.4286,3.4296,72.0222,82.963,2.222,14.5513,-4.9116,-17.437,11.38,22.7304,-7.4395,"{'sl': 12, 'tp': 8, 'end': 1}",18,0.219,0.476
10,3,5,3,0.05,0.5,10.0,5.0,1.5,26,10,16,0.3846,2.5203,65.5274,67.6581,1.7867,14.8826,-5.2062,-16.7401,18.0,25.0214,-8.3217,"{'sl': 16, 'tp': 9, 'end': 1}",23,0.219,0.385
5,3,5,3,0.1,1.0,10.0,4.0,1.0,28,7,21,0.25,0.7315,20.4806,16.2429,1.3586,11.0855,-2.7199,-18.2252,8.04,21.8246,-4.3464,"{'sl': 21, 'tp': 7}",24,0.218,0.571
10,2,5,3,0.05,0.5,5.0,4.0,1.0,24,7,17,0.2917,1.8934,45.4414,44.7992,1.7979,14.628,-3.3503,-15.9798,9.75,21.8246,-5.3019,"{'sl': 17, 'tp': 7}",17,0.217,0.417
7,3,10,3,0.1,1.0,10.0,6.0,1.0,58,11,47,0.1897,0.4381,25.4071,7.7352,1.1616,16.6064,-3.346,-49.0956,10.33,30.0457,-5.9477,"{'sl': 47, 'tp': 11}",37,0.217,0.483
7,3,10,3,0.1,0.5,5.0,8.0,1.5,54,15,39,0.2778,2.9025,156.7373,230.6433,1.9381,21.5878,-4.2841,-31.2913,25.74,41.0115,-7.9029,"{'sl': 39, 'tp': 15}",36,0.216,0.407
7,3,10,3,0.1,1.0,10.0,4.0,2.0,58,24,34,0.4138,0.8986,52.1172,31.17,1.2338,11.46,-6.5565,-33.5324,16.67,20.4557,-11.7954,"{'sl': 34, 'tp': 23, 'end': 1}",37,0.216,0.534
7,2,3,5,0.05,0.0,10.0,8.0,1.5,41,9,32,0.2195,0.7451,30.5473,14.3263,1.2282,18.2652,-4.1825,-36.6307,25.78,24.1403,-7.2167,"{'sl': 32, 'tp': 8, 'end': 1}",29,0.216,0.585
7,3,10,5,0.1,0.0,10.0,5.0,1.5,95,29,66,0.3053,0.7585,72.0542,51.8893,1.2529,12.3075,-4.3161,-34.4347,14.57,27.5802,-9.0509,"{'sl': 66, 'tp': 28, 'end': 1}",42,0.214,0.495
5,3,3,5,0.1,1.0,5.0,4.0,2.0,89,33,56,0.3708,0.7007,62.3593,27.9933,1.1828,12.2266,-6.0914,-50.4054,18.43,26.4727,-12.6827,"{'sl': 55, 'tp': 33, 'end': 1}",45,0.214,0.517
5,3,3,5,0.1,0.0,10.0,4.0,2.0,163,62,101,0.3804,0.3159,51.4901,-16.8996,1.0778,11.5028,-6.5513,-57.3377,20.02,26.4727,-17.4699,"{'sl': 100, 'tp': 62, 'end': 1}",52,0.214,0.509
5,3,3,3,0.1,0.0,10.0,8.0,1.5,30,3,27,0.1,-2.116,-63.4792,-50.232,0.4335,16.1952,-4.1505,-55.2536,11.97,18.2561,-8.3217,"{'sl': 27, 'tp': 3}",25,0.214,0.467
10,2,7,5,0.05,0.5,10.0,8.0,1.5,41,11,30,0.2683,2.0024,82.1002,73.5239,1.5722,20.5066,-4.7824,-56.6171,22.32,37.8244,-8.3217,"{'sl': 30, 'tp': 9, 'end': 2}",31,0.213,0.561
7,3,3,5,0.1,1.0,10.0,8.0,1.5,40,11,29,0.275,1.772,70.8788,61.0256,1.5206,18.8209,-4.6949,-38.1395,18.6,30.3405,-7.4395,"{'sl': 29, 'tp': 10, 'end': 1}",29,0.213,0.475
5,2,5,5,0.1,0.0,5.0,5.0,1.5,129,44,85,0.3411,1.3034,168.1386,245.555,1.4479,12.3521,-4.4159,-38.9597,15.51,23.9534,-11.5627,"{'tp': 44, 'sl': 85}",47,0.213,0.488
10,2,7,5,0.0,0.5,10.0,4.0,1.0,25,10,15,0.4,2.9916,74.7907,92.1399,2.4123,12.7748,-3.5305,-18.981,8.4,21.8246,-5.0385,"{'sl': 15, 'tp': 10}",23,0.212,0.48
7,2,10,5,0.05,0.5,5.0,4.0,2.0,32,15,17,0.4688,1.7716,56.6926,59.0871,1.6233,9.8431,-5.3503,-29.4219,21.44,19.1427,-7.6658,"{'tp': 15, 'sl': 17}",24,0.212,0.438
10,3,5,5,0.1,0.5,10.0,8.0,1.5,27,8,19,0.2963,1.3246,35.764,27.3372,1.4431,14.5596,-4.248,-20.9839,26.52,30.3405,-8.3217,"{'sl': 19, 'tp': 7, 'end': 1}",22,0.212,0.519
10,3,3,5,0.1,0.5,5.0,4.0,1.0,22,6,16,0.2727,0.6726,14.7969,12.1056,1.3535,9.4435,-2.6165,-14.5648,9.68,15.1202,-4.1068,"{'sl': 16, 'tp': 6}",18,0.212,0.364
5,3,3,5,0.1,0.0,10.0,6.0,1.5,166,37,129,0.2229,-0.2496,-41.4255,-65.6073,0.9343,15.9152,-4.886,-76.0098,20.12,35.0206,-13.1274,"{'sl': 129, 'tp': 37}",52,0.212,0.458
5,3,5,3,0.1,1.0,5.0,6.0,1.0,24,4,20,0.1667,-0.1652,-3.9641,-7.6239,0.9285,12.8602,-2.7702,-18.6359,12.04,14.8719,-5.5812,"{'sl': 20, 'tp': 4}",22,0.212,0.583
5,2,5,5,0.05,0.0,5.0,4.0,1.0,90,18,72,0.2,-0.2665,-23.9855,-30.4107,0.8803,9.7965,-2.7823,-41.8333,7.62,19.1427,-7.7418,"{'sl': 72, 'tp': 18}",43,0.212,0.556
5,2,7,5,0.05,0.0,5.0,4.0,1.0,90,18,72,0.2,-0.2665,-23.9855,-30.4107,0.8803,9.7965,-2.7823,-41.8333,7.62,19.1427,-7.7418,"{'sl': 72, 'tp': 18}",43,0.212,0.556
5,2,10,5,0.05,0.0,5.0,4.0,1.0,90,18,72,0.2,-0.2665,-23.9855,-30.4107,0.8803,9.7965,-2.7823,-41.8333,7.62,19.1427,-7.7418,"{'sl': 72, 'tp': 18}",43,0.212,0.556
5,3,3,3,0.1,0.5,10.0,8.0,1.5,28,3,25,0.1071,-2.0133,-56.372,-46.4946,0.4629,16.1952,-4.1983,-51.8932,11.68,18.2561,-8.3217,"{'sl': 25, 'tp': 3}",24,0.212,0.464
7,2,10,3,0.1,1.0,10.0,5.0,1.5,61,18,43,0.2951,0.8307,50.6757,30.5431,1.2483,14.1547,-4.7467,-38.6842,19.46,29.4169,-9.0936,"{'sl': 43, 'tp': 17, 'end': 1}",38,0.21,0.459
10,3,7,3,0.0,0.0,5.0,8.0,1.5,29,10,19,0.3448,5.3372,154.7787,254.9338,2.7531,24.3066,-4.6467,-18.7694,29.07,29.5332,-7.9029,"{'sl': 19, 'tp': 10}",25,0.209,0.483
10,3,5,3,0.05,0.0,5.0,6.0,1.0,21,6,15,0.2857,2.9054,61.0134,66.5996,2.2574,18.2559,-3.2348,-17.8908,18.71,22.1249,-5.5812,"{'sl': 15, 'tp': 6}",20,0.208,0.619
10,3,10,3,0.0,1.0,10.0,6.0,1.0,31,7,24,0.2258,1.8538,57.4664,54.3267,1.7004,19.9312,-3.4188,-23.0775,9.68,25.7223,-5.9477,"{'sl': 24, 'tp': 7}",26,0.208,0.581
7,2,7,3,0.0,0.5,10.0,8.0,1.5,34,9,25,0.2647,2.7338,92.95,85.9581,1.6991,25.1016,-5.3186,-32.3724,24.5,47.127,-9.0936,"{'sl': 25, 'tp': 8, 'end': 1}",26,0.208,0.471
5,3,7,5,0.1,0.0,10.0,4.0,2.0,170,67,103,0.3941,0.5236,89.0188,18.1889,1.1327,11.3383,-6.5111,-53.1222,19.84,26.4727,-17.4699,"{'sl': 102, 'tp': 67, 'end': 1}",52,0.208,0.512
5,3,10,5,0.1,0.0,10.0,4.0,2.0,170,67,103,0.3941,0.5236,89.0188,18.1889,1.1327,11.3383,-6.5111,-53.1222,19.84,26.4727,-17.4699,"{'sl': 102, 'tp': 67, 'end': 1}",52,0.208,0.512
7,3,5,5,0.05,0.0,5.0,6.0,1.5,35,14,21,0.4,3.8972,136.4033,223.8579,2.6491,15.6511,-3.9387,-14.1898,13.34,26.9768,-6.6286,"{'sl': 21, 'tp': 14}",21,0.207,0.514
7,3,5,5,0.05,0.0,10.0,6.0,1.5,42,15,27,0.3571,2.4631,103.4511,130.5045,1.8864,14.6778,-4.3228,-22.6219,12.67,26.9768,-7.4395,"{'sl': 27, 'tp': 14, 'end': 1}",25,0.207,0.524
10,3,5,5,0.1,0.0,10.0,8.0,1.5,30,9,21,0.3,2.1945,65.8364,63.0581,1.7599,16.9422,-4.1259,-19.773,25.43,36.0025,-8.3217,"{'sl': 21, 'tp': 8, 'end': 1}",23,0.207,0.5
7,3,7,3,0.1,1.0,10.0,5.0,1.5,53,13,40,0.2453,-0.5198,-27.5487,-36.1089,0.8599,13.0085,-4.9165,-56.0983,13.34,25.0214,-8.8716,"{'sl': 40, 'tp': 12, 'end': 1}",32,0.207,0.491
5,3,3,3,0.1,0.0,5.0,6.0,1.0,26,2,24,0.0769,-1.6292,-42.3594,-35.972,0.3489,11.3485,-2.7107,-34.7652,8.85,12.394,-5.5812,"{'sl': 24, 'tp': 2}",21,0.207,0.577
7,2,3,5,0.05,0.0,3.0,6.0,1.5,24,9,15,0.375,2.9358,70.4601,84.1029,2.3118,13.7968,-3.5807,-18.487,24.12,20.5133,-5.0439,"{'tp': 8, 'sl': 15, 'end': 1}",20,0.206,0.625
7,2,7,3,0.1,1.0,10.0,8.0,1.5,55,14,41,0.2545,2.3959,131.7738,147.8325,1.6887,23.0792,-4.6667,-33.628,22.8,47.127,-9.0936,"{'sl': 41, 'tp': 13, 'end': 1}",35,0.206,0.418
10,2,7,5,0.05,0.0,10.0,8.0,1.5,43,11,32,0.2558,1.7462,75.0848,61.5609,1.4989,20.5066,-4.7027,-58.3217,21.77,37.8244,-8.3217,"{'sl': 32, 'tp': 9, 'end': 2}",32,0.206,0.581
10,2,5,3,0.1,1.0,10.0,4.0,2.0,34,12,22,0.3529,0.5693,19.3569,3.2046,1.1341,13.6449,-6.5628,-38.6491,23.76,21.8246,-10.5039,"{'sl': 22, 'tp': 11, 'end': 1}",24,0.206,0.5
7,3,5,5,0.1,1.0,10.0,6.0,1.5,45,12,33,0.2667,0.4241,19.0858,2.8897,1.1262,14.1929,-4.5827,-49.5834,13.69,22.7304,-7.4395,"{'sl': 33, 'tp': 11, 'end': 1}",31,0.206,0.467
5,3,7,5,0.1,0.5,5.0,6.0,1.5,131,34,97,0.2595,0.3044,39.8723,-7.8784,1.0873,14.6056,-4.7084,-67.0188,20.16,24.0698,-10.0648,"{'sl': 97, 'tp': 34}",51,0.206,0.466
5,3,10,5,0.1,0.5,5.0,6.0,1.5,131,34,97,0.2595,0.3044,39.8723,-7.8784,1.0873,14.6056,-4.7084,-67.0188,20.16,24.0698,-10.0648,"{'sl': 97, 'tp': 34}",51,0.206,0.466
5,3,5,5,0.1,0.0,10.0,4.0,2.0,168,66,102,0.3929,0.5003,84.0554,13.0594,1.1262,11.3666,-6.5308,-53.1222,19.8,26.4727,-17.4699,"{'sl': 101, 'tp': 66, 'end': 1}",52,0.205,0.506
